,NOME,TELEFONE,CATEGORIA,SUBCATEGORIA,CIDADE,UF,EMAIL,EMPRESA,STATUS,ULTIMA_COMPRA,ORIGEM_LEAD,DATA_CADASTRO,RESPONSAVEL,PRIORIDADE,VALOR_POTENCIAL,ETAPA_FUNIL,PROXIMO_CONTATO,OBSERVACOES,TAGS,TELEFONE_2,WHATSAPP,LINKEDIN,INSTAGRAM,CARGO,,CEP,ID_CONTATO,LEAD_SCORE,RESPONSAVEL,DATA_CADASTRO,DATA_ULTIMA_INTERACAO
FALSE,Carlão,5546999006401,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlão Futebo Terça Feira,5518996252512,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol,99171-0138,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol Banco Mercantil,5518210228050,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol Barbosa Beauty Space,5518996043190,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol Doceira,5518997248124,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol Make ❤️,5518997384450,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carol Marcal Psiquatra,5518997041409,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casa,5518981973725,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casa Mamis,3631-6733,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casa Parafuso,5518996223887,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casa Tami,99609-0959,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casabella,5567841159880,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Casas Bahia,5511300443540,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cassan Mat. De Const. Gloria De,5567996820259,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cassiano Primo Irmao Cris Sartori,5547991921627,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cassio,553799741660,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cassio Batida,559975737370,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cataboon,3305-5589,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cc-Jone Comprador Pelmex Am,5592939599600,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cdi Imagens,5518981530022,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Celene Implantec,5547974001340,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Celso,554299159659,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Celso Mirandópolis,5518991383699,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Celso Representante Sp,5511996369207,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Celso Zelador Apartamento,5518997622050,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cervejaria Baguaçu,5518997492288,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cesar,99781-3949,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cesar Fordaq,5534601655910,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cesar Lorenzeti,5518991214285,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cesar Sposato Excel,5511933782567,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cesar Tupã,5514997532083,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Charles,554384169577,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Charles Richter Jcr Moveis Sob Medidas Sc,554784039486,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Charles Richter Jcr Moveis Sob Medidas Sc Richter Jcr Moveis Sob Medidas Sc,5547840394860,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Chaveiro Chave De Ouro,5501836228360,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Chicoalmeida,(55) 96001-4300,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cida Xavier,99702-7550,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cido Dias Fer,5518997748069,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cintia,5515981572911,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cintia Lima Sistema,551897183454,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clarice Brecho,5518991741129,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudia Amiga Mamis,5518991174269,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudia Prima,5518997016804,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudinei,5515996706203,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudio,3624-3822,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudio Credito Financeiro Factor,5541997817390,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claudio Despachante,559972208450,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Claus,5518991210357,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clayton Eucamad Alberto De Paula,5512981762571,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clayton Miloch,5518997062546,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clayton Oliveira Ro Miler,5518997789031,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleber Aracas,5518997066486,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cledson Exportação Itu Sp,5511950860510,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleitinho Marceneiro Cliente Moveis,5517996368524,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleiton,5518991031896,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleiton Bezerra Cliente Mt Representante Vinicius,5565984296234,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleiton Salatiel,553491123781,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clemente Representante Sul De Minas,553598047363,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleyton,5518996560143,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cleyton Enside,5518998131037,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cliente,553387294742,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cliente Madeirits,5518996082206,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cliente Novo,5554997211280,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clinica Laura,5518981982211,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clinica Nutricionista,5518997248079,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clodoaldo Marceneiro Birigui,5517991236562,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Club Do Chopp,5518982030121,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Club Do Shoop Rogerio,5518996569807,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cláudio,5511974233621,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cláudio Castro Jr Vilelao,553499638160,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cláudio Castro Jr Vilelao Castro Jr Vilelao,5534996381600,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clínica De Psicologia Nicole Trindade | Denise,5518991436373,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clínica Humanizart,5518988087731,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clínica Rio- Dra Ariane,5518981954434,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Coc,5518363636000,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Colegio Alameda,551833017177,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Comarco Araguari,553488221672,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Comarco Araguari /Mg Augusto,5534882216720,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Comercial Casa Nova -,553499638339,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Comercial Netplay - Heloisa.,5518981990809,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Compras Mercosul Suelen Nordeste,5562928113040,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Computec Informatica,551836233647,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Constan Cafe,36212-9640,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Constru Vidro 🧱? Jose Aldo Lifieni,5534991536556,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Construprata - Conceição,5534996367690,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Construrocha,5513996690647,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Consultorio Dr. Mauricio Psiquiatra,5518991898295,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Consultorio Dra Flavia,5518991440141,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Contato Equipe Ju Parra,5518996962400,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Conversão Extrema,5548914957100,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Convite Feijoada,5518996005266,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cooferpol,5517997224379,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Copo,99645-1556,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cotran,5534999913560,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Credvale Fidc,5547352010910,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Creuza,554399387042,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cris,99714-8142,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cris Caes,5518997337713,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cris Decoracao - Bruna,5518997991146,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cris Lanches,99699-1114,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cris Negona,5599714814200,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cristian,5514988179317,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cristiane,5518996205401,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cristiano Cliente Vinicius Mg,5538991509121,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cristiano X1 Branca,5511959925322,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cristina Casa Garantia,5551991142442,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cynthia,5511970493840,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,D',5517991457600,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dafany Leal - Factor Mato Grosso,5537980652840,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daia,9133-6350,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiana Leodovaldo,5518996647574,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiane Aço Galvanizado Buritana,5518997609686,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiane Baba,5518996194386,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiane Nascional,5518991336350,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiane Nossa Casa Materiais Para Construção Sorocaba,5515988058735,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daiane Sicredi Banco,5517997125637,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dalton Fénix Carvão,5518996102207,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Damaris Santana,5518991332052,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani,559969740940,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani - Delícias Da Massô,5518991196051,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Andrade,5518997279971,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Birigui,5518991684798,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Giron,5518996974094,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Grupo,5518981104342,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Irma Lele,5518996370676,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Mosena Aluguel Apartame,554199341335,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Mosena Aluguel Apartame Mosena Aluguel Apartame,5541993413350,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dani Tina,5518991170154,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel,554184637466,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Bulgarelli,5518997251009,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Clinica Gabata Life,5514996711818,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Da Silva Safra Gerente,5518991387497,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Felipe,5518981449262,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Pallets,555481411781,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Representante Exportacao,5511942337735,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Salao,5518997652652,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniel Tatuador,5518996067131,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniele Faquiano,5518996356712,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniele Mobly,5518988283032,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Daniele Santaninha,5518997022078,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danielle E-Pallets Maceio,5582999009394,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danielle Giron,5518996864249,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danilo,9115-4777,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danilo Ana,5518996984777,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danilo Ana Mari,91154-7770,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danilo Seixas X P Engenharia Salvador Ba,5571994173790,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danilo Tavares Carro Santos,5513992099294,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Danivit Maringá,554484342465,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dantas Auto Escola Grand Prix,5518981120434,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,David,5518981380168,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,David Nascimento,554891175810,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Davison Wh,5521976935862,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dayane,5517991985000,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dayanne Silva Credito Garantia Imovel,5531987082380,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,De Vizinha Mae,99680-8017,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Debis,99661-0998,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Debora,5518996029122,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Debora - Dr Anderson Pediatra,99761-2105,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Debora Araçatuba,5518996786822,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Decoracao,99682-7615,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Deivid Ribeiro Radio Perola,5518996308989,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Deka,5518996076962,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Delosmar Camboriú Sc,554799552323,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Denio,5531997865977,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Denis Cliente Lins Madeirits,5514997851203,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Denise Amiga,5518991501558,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dep Modelo Tom,5518981474292,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Departamento Contábil,5518996396493,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Departamento Pessoal Escritorio Real,5518981150629,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Desapegue Com As Irmas,5518363706450,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Designcad Projetos Alberto,5518997277120,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Desire,5518988189979,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dete Tia Da Thaiza,5518981336367,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Di Pompeu Pizzaria,5518330570070,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dias & Gonzaga -,5532999553630,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego,556281466725,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Birigui,5518991476976,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Druzian,5518996209943,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Fuzzaro Factor,99781-4466,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Mirandópolis,5518997429534,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Moveis,5551991074142,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Niedermeyer Nova Santa Rosa Pr,554584240498,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Souza - Ger. Ind. Mercosul,5562814667250,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diego Vivo,5518996300720,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dimas Aço Galvanizado,5518981125555,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diney Fut Terça Joga De Mascara,5518997909229,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diogo Caes,5518996453114,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Diogo Materiais De Construção Bahia,5573998451344,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dione Moveis Sc,5549999239334,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Direct - Serviços Especializados - Mtw Partner Exportacao,5511966375544,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dlx Luciana Rj,5521992092623,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dona,5518997947795,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dona Doçura - Driely Victorio,5518981191010,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dona Oliva,3621-4881,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dona Zéfa,5518997833053,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Donizete Felemar Estofados,5518981311769,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Donizeti,5514997272716,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas,554888331094,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Brattifel Contador Brattifel Contador,5548883310940,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Cliente Sao Paulo,5511930503144,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Coelho,5514998836933,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Distribuidora Votuporanga,5517997364354,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Sistema Voti,99196-2029,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Douglas Vivo Internet,5518996011735,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Doutor Fernando,5518997061558,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Almir,5518996099797,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Claudio Psiquiatra,5518981719920,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Eduardo,5518991977855,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Fernando,99117-9957,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Fernando Ferrari,5518997097590,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Fernando Suguita,3641-6516,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Fragas,5518981993233,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Leo,5571915073720,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Lucas Moreira Adv Moreira Adv,(55) 18981-0800,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Macos Vinicius,5518330566650,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Maria Luvizo,36232-3010,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Mauricio,559813619070,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Radir,99706-2722,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr Raquel Quaresma,5518344117870,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dr. Vitor Zanatta,5518996148866,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra,99743-3662,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Andressa Nunes,99726-0660,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Bruna Dentista,36257-5670,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Carmem,5518997811113,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Carmem / Dra Andressa Nunes,551836222279,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Carmem / Dra Andressa Nunes Carmem / Dra Andressa Nunes,5518362222790,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Cibele,5518996756065,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Cristina Zampieri,5518997830086,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra Rebeca Dentista,3625-7567,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra. Natalia,3623-6503,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dra. Natalia Natalia,36236-5030,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dri,5518988256596,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dri Spinner,98136-5034,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Drogamar,5518988039145,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Drogamar Atendimento,99615-3822,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Drogaria,5518996941586,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Du Arruma Esteira Academia Amigo Paulista,98127-2797,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Duda Nail Designer,5518997618231,CLIENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
